42,0.233458
46,0.378733
48,0.477610
49,0.507607
50,0.391993
53,0.543543
54,0.543339
55,0.557255
56,0.531054
67,0.342054
68,0.425405
70,0.402074
74,0.251115
76,0.135480
77,0.236297
78,0.183161
79,0.182264
80,0.245816
84,0.712518
93,0.501510
112,0.248727
113,0.327608
114,0.146782
115,0.209768
116,0.260090
117,0.277328
118,0.369622
122,0.307361
123,0.732756
131,0.352656
132,0.471865
133,0.134419
134,0.185689
135,0.396275
136,0.281265
137,0.265844
138,0.060018
140,0.473458
147,0.040677
153,0.027131
185,0.144464
186,0.283381
189,0.276618
192,0.329510
193,0.416522
194,0.129853
195,0.293064
196,0.296585
200,0.222223
214,0.502389
219,0.216361
220,0.359251
222,0.259614
223,0.452354
224,0.424785
225,0.371327
227,0.260076
231,0.248609
238,0.347000
257,0.761279
261,0.897831
276,0.488131
277,0.335222
278,0.376885
280,0.373948
281,0.103543
283,0.445167
284,0.531557
285,0.283579
286,0.472693
289,0.365919
291,0.456879
292,0.576067
293,0.469608
294,0.401429
295,0.446521
298,0.410844
299,0.452894
300,0.331967
301,0.451431
302,0.366737
303,0.341981
304,0.268240
305,0.411358
306,0.248292
307,0.330094
311,0.269134
312,0.485880
315,0.412264
316,0.526146
317,0.533750
318,0.445653
319,0.485271
320,0.290992
321,0.471945
322,0.340391
323,0.317075
324,0.427128
325,0.289647
326,0.459035
327,0.397961
329,0.454701
330,0.484067
331,0.519798
332,0.498770
333,0.223802
334,0.344833
335,0.315665
336,0.377319
337,0.314457
338,0.463989
339,0.374193
340,0.201926
341,0.232955
342,0.166036
343,0.267056
344,0.228379
345,0.412341
346,0.310622
347,0.280959
348,0.338657
349,0.451626
350,0.656396
351,0.498678
352,0.334642
353,0.392725
354,0.268377
355,0.230141
356,0.442765
357,0.390936
358,0.467674
359,0.491940
360,0.776986
361,0.583545
362,0.538458
363,0.564833
364,0.451296
366,0.515864
368,0.388958
370,0.489400
371,0.681877
372,0.484878
373,0.621394
374,0.511312
378,0.407781
379,0.832146
380,0.152858
382,0.646304
383,0.651272
384,0.420140
385,0.535224
386,0.651145
387,0.759216
388,0.472003
389,0.491324
390,0.513152
391,0.484772
392,0.443907
393,0.713027
394,0.575631
395,0.347902
396,0.387615
397,0.191753
408,0.581483
409,0.604282
410,0.696759
414,0.442944
415,0.404666
416,0.332006
417,0.541635
418,0.742635
419,0.619099
420,0.127404
421,0.597708
422,0.260436
423,0.027443
424,0.596033
425,0.507091
426,0.400771
427,0.522646
428,0.528139
429,0.035883
430,0.535965
431,0.421988
432,0.460327
433,0.521719
434,0.562495
435,0.477818
450,0.687576
454,0.293851
456,0.130602
457,0.293602
458,0.642902
459,0.357940
460,0.495872
461,0.449095
462,0.573027
475,0.376282
476,0.041642
493,0.385763
506,0.398036
507,0.496684
517,0.702376
518,0.765347
519,0.860991
525,0.078902
526,0.240911
537,0.211865
538,0.338160
541,0.558204
542,0.486156
547,0.474840
548,0.189140
554,0.533819
555,0.498436
556,0.688330
557,0.350642
558,0.228608
559,0.262254
560,0.116448
565,0.344305
566,0.192065
567,0.225906
568,0.209728
569,0.453876
570,0.361455
571,0.432343
583,0.399248
584,0.396258
586,0.340239
587,0.391850
588,0.432388
589,0.357129
590,0.433831
591,0.411830
592,0.371107
593,0.347613
594,0.308752
595,0.501869
596,0.364266
597,0.439944
599,0.322860
600,0.614269
601,0.551271
602,0.448268
603,0.414602
606,0.504080
608,0.356684
673,0.474132
674,0.165122
675,0.618424
681,0.616224
682,0.786052
683,0.710683
684,0.767630
685,0.753829
686,0.805321
687,0.507495
688,0.485842
689,0.410892
695,0.220385
696,0.250141
700,0.304868
702,0.234761
703,0.368961
704,0.396244
706,0.363897
707,0.359142
708,0.463529
709,0.318884
720,0.402134
725,0.583069
726,0.539505
729,0.399625
730,0.286195
731,0.304962
732,0.267093
733,0.316811
734,0.406522
735,0.314414
736,0.302147
737,0.346520
738,0.231470
739,0.326320
743,0.136697
757,0.086807
758,0.165912
760,0.179274
761,0.333726
764,0.231966
769,0.180613
774,0.269603
777,0.134170
778,0.258815
779,0.352220
780,0.237961
781,0.195877
782,0.157988
790,0.535919
791,0.252353
792,0.337856
793,0.139410
794,0.315118
795,0.533291
797,0.263416
798,0.276602
799,0.228262
800,0.260275
805,0.609834
807,0.540538
812,0.397283
814,0.447465
818,0.198748
819,0.513975
846,0.033130
847,0.059730
848,0.057125
850,0.040299
856,0.009086
929,0.659084
930,0.590553
931,0.709958
932,0.834192
933,0.602062
934,0.684349
936,0.107669
954,0.021004
955,0.007219
956,0.010583
958,0.003791
959,0.007498
961,0.008342
962,0.019928
971,0.006300
1006,0.000352
1007,0.000246
1068,0.060308
1070,0.269797
1072,0.319340
1078,0.034413
1089,0.013459
1090,0.011641
1098,0.013739
1102,0.007064
1104,0.018070
1110,0.006679
1111,0.003581
1112,0.004473
1114,0.007079
1115,0.007055
1123,0.026542
1124,0.048662
1125,0.156107
1146,0.008106
1150,0.001722
1239,0.003583
1359,0.478842
1360,0.258291
1423,0.038204
1430,0.010625
1432,0.004326
1443,0.258978
1444,0.203817
1541,0.008679
1580,0.189235
1600,0.363944
1625,0.067643
1652,0.261034
1653,0.664518
1712,0.088823
1730,0.538178
1731,0.534697
1739,0.053204
1740,0.324919
1741,0.407454
1742,0.135385
1743,0.107925
1825,0.021351
2751,0.601977
3152,0.000480
3174,0.001235
3253,0.534744
3254,0.747271
3255,0.744546
3258,0.705059
3260,0.626671
3261,0.721308
3262,0.731361
3263,0.598460
3264,0.613783
3265,0.663175
3266,0.857970
3267,0.775253
3268,0.669485
3269,0.823272
3493,0.380374
3494,0.430548
3495,0.437163
3496,0.285142
3497,0.290238
3498,0.318834
3499,0.443389
3500,0.309808
3501,0.408233
3503,0.442268
3504,0.471948
3505,0.412703
3506,0.314985
3507,0.410220
3508,0.492950
3509,0.398193
3510,0.444050
3511,0.323329
3512,0.346993
3513,0.316429
3514,0.422094
3515,0.756301
3516,0.482823
3517,0.688808
3518,0.644959
3519,0.604934
3520,0.634916
3521,0.551503
3522,0.523490
3523,0.565706
3524,0.608784
3525,0.420394
3526,0.504701
3527,0.542411
3528,0.335108
3529,0.491292
3530,0.508105
3531,0.480019
3532,0.468138
3533,0.443317
3534,0.335707
3535,0.367093
3536,0.239845
3537,0.370747
3538,0.233500
3539,0.321201
3540,0.367187
3541,0.286527
3543,0.341967
3544,0.287614
3545,0.398292
3549,0.348844
3550,0.261137
3567,0.405043
3568,0.339778
3571,0.285710
3574,0.193557
3575,0.126357
3662,0.263768
3663,0.234812
3664,0.216138
3665,0.152342
3666,0.290660
3667,0.294125
3668,0.156164
3714,0.188599
3715,0.141206
3716,0.191253
3717,0.230030
3718,0.188418
3719,0.239151
3720,0.250688
3721,0.157336
3722,0.232829
3723,0.233368
3724,0.268633
3725,0.192356
3726,0.337787
3727,0.353606
3728,0.187219
3729,0.311687
3730,0.243026
3731,0.245749
3732,0.260372
3733,0.248467
3734,0.119208
3735,0.170441
3736,0.168908
3737,0.169906
3738,0.238207
3739,0.256761
3740,0.204996
3741,0.164098
3742,0.134742
3743,0.130696
3744,0.197599
3745,0.297695
3746,0.162756
3747,0.230541
3748,0.166964
3749,0.207203
3750,0.197379
3751,0.260540
3752,0.224563
3753,0.139701
3754,0.169441
3755,0.150883
3756,0.283726
3757,0.192453
3758,0.122480
3760,0.200308
3761,0.346174
3762,0.321174
3764,0.283636
3765,0.279238
3766,0.228715
3767,0.330852
3768,0.381658
3769,0.370771
3770,0.259127
3771,0.292084
3772,0.159814
3774,0.170243
3775,0.138249
3776,0.132963
3777,0.190825
3778,0.339191
3779,0.306085
3780,0.256615
3781,0.261247
3782,0.294012
3783,0.244677
3787,0.125904
3793,0.295580
3794,0.175961
3798,0.181804
3799,0.149333
3812,0.410705
3819,0.231833
3820,0.364633
3821,0.163289
3822,0.168195
3823,0.160834
3824,0.280106
3825,0.212604
3826,0.253539
3827,0.321064
3828,0.311939
3831,0.400427
3832,0.215540
3847,0.125895
3848,0.160363
3849,0.093187
3850,0.120238
3851,0.135222
3852,0.144034
3853,0.170521
3854,0.170569
3855,0.212960
3856,0.164612
3857,0.089669
3858,0.311371
3859,0.292063
3860,0.205739
3861,0.123365
3862,0.102968
3863,0.130122
3866,0.065206
3870,0.136881
3871,0.091167
3872,0.180736
3873,0.114472
3874,0.089143
3875,0.096698
3876,0.161216
3877,0.215395
3878,0.156977
3879,0.143413
3880,0.137257
3881,0.111443
3882,0.071729
3883,0.075049
3884,0.124987
3885,0.153407
3886,0.134481
3887,0.126445
3888,0.112402
3889,0.120750
3890,0.236997
3891,0.179367
3892,0.159772
3893,0.135576
3894,0.137133
3900,0.074185
3901,0.066617
3902,0.114199
3903,0.075470
3904,0.097865
3905,0.109660
3906,0.165219
3907,0.213981
3909,0.149457
3910,0.286096
3911,0.286714
3913,0.321323
3914,0.135105
3915,0.199424
3916,0.197403
3917,0.106251
3918,0.102663
3919,0.167923
3920,0.089509
3921,0.227758
3922,0.139184
3923,0.126951
3924,0.200898
3925,0.317143
3928,0.098687
3950,0.229065
4087,0.028051
4088,0.007476
4089,0.008577
4090,0.028765
4114,0.064492
4115,0.021768
4116,0.005860
4118,0.027809
4120,0.015560
4121,0.036557
4123,0.052289
4124,0.080456
4138,0.032838
4140,0.074721
4141,0.025362
5210,0.085436
5598,0.018915
5653,0.016171
5659,0.002654
5660,0.000785
5661,0.000161
5662,0.000317
5663,0.000439
5664,0.000834
5665,0.005928
5666,0.003726
5686,0.000247
5702,0.009917
5703,0.015614
5712,0.021689
6533,0.014219
6662,0.595581
6665,0.559867
6666,0.587912
6667,0.713993
6840,0.622072
6843,0.664075
6848,0.762740
6849,0.530670
6850,0.431218
6982,0.019445
7265,0.018972
7371,0.021798
7738,0.004991
12545,0.154168
