1,0.968300
2,0.969990
3,0.970669
4,0.955709
5,0.955709
6,0.958070
7,0.961066
8,0.970184
9,0.977911
14,0.982242
15,0.983740
18,0.951049
20,0.962083
21,0.970110
22,0.953247
23,0.987209
24,0.983480
33,0.974025
34,0.974788
47,0.985688
48,0.973581
49,0.980941
51,0.968921
52,0.951362
53,0.966525
54,0.976432
55,0.973016
58,0.966526
60,0.981923
61,0.982217
62,0.987747
63,0.970160
64,0.971078
65,0.968462
66,0.943948
69,0.986391
70,0.948418
71,0.948035
72,0.936561
72,0.971397
73,0.966539
74,0.964413
76,0.967035
77,0.967330
78,0.964522
79,0.971148
80,0.966947
81,0.967096
83,0.980116
86,0.979993
87,0.978114
88,0.959760
89,0.874183
90,0.966410
93,0.900110
94,0.938258
95,0.950551
96,0.967484
97,0.940631
98,0.958444
99,0.957796
100,0.912063
102,0.929047
103,0.935688
104,0.941118
105,0.937627
106,0.940543
107,0.948845
108,0.955956
109,0.951410
110,0.957314
111,0.974803
112,0.961177
115,0.989565
117,0.957030
119,0.980817
120,0.967657
122,0.980083
123,0.982291
124,0.979474
125,0.975863
132,0.965079
133,0.971290
155,0.974950
162,0.966919
163,0.944969
164,0.940609
173,0.980563
174,0.894219
175,0.923690
175,0.980671
176,0.972928
177,0.964380
177,0.993170
178,0.981892
179,0.982731
180,0.984655
181,0.891876
183,0.970347
188,0.933989
189,0.921863
193,0.969513
194,0.968642
195,0.962188
205,0.982240
218,0.991520
219,0.991696
221,0.990732
228,0.992932
233,0.985818
234,0.972666
240,0.911633
244,0.979338
245,0.978047
370,0.726650
371,0.766889
372,0.843214
373,0.922169
374,0.934355
375,0.895545
376,0.890920
377,0.897733
378,0.928464
379,0.941232
380,0.940645
381,0.948455
382,0.955111
383,0.952805
384,0.939403
385,0.966193
386,0.961672
387,0.932578
387,0.338646
388,0.930964
389,0.951581
390,0.968763
391,0.978627
392,0.982319
393,0.970796
394,0.970075
398,0.986150
399,0.962621
400,0.939079
401,0.972010
402,0.953571
403,0.970899
404,0.955220
405,0.952495
406,0.954967
407,0.955804
408,0.950864
409,0.952009
410,0.965694
413,0.977024
414,0.972237
415,0.974873
416,0.974630
417,0.951588
418,0.951748
421,0.976927
422,0.978157
423,0.963512
424,0.976649
425,0.975473
438,0.981176
439,0.980719
440,0.976120
441,0.971428
442,0.980863
447,0.981795
448,0.975638
449,0.978371
450,0.977469
451,0.969684
454,0.982520
455,0.972369
463,0.969989
464,0.960189
465,0.971685
469,0.957845
470,0.967934
471,0.965115
472,0.963891
474,0.955029
489,0.968452
491,0.970904
492,0.954565
499,0.971024
500,0.972028
501,0.950624
502,0.956560
503,0.950631
504,0.957040
505,0.947510
506,0.918545
507,0.933296
509,0.940501
510,0.916549
511,0.955095
512,0.962322
515,0.945191
516,0.955911
517,0.931476
518,0.927292
519,0.914259
520,0.929075
521,0.981414
522,0.982127
523,0.961232
524,0.937432
525,0.956944
526,0.970304
527,0.951599
528,0.966503
529,0.950953
530,0.952771
531,0.929890
532,0.926602
533,0.959922
534,0.968286
535,0.969110
536,0.966098
537,0.934182
538,0.940953
539,0.957525
540,0.956255
541,0.885894
542,0.885726
543,0.906108
544,0.917634
545,0.936035
