2,0.261932
12,0.234186
13,0.266573
15,0.206249
16,0.213829
17,0.164662
18,0.072577
21,0.154363
23,0.253421
24,0.115841
25,0.247294
26,0.218593
27,0.178664
28,0.238364
29,0.337731
30,0.287746
31,0.191444
32,0.300214
43,0.189986
44,0.140559
48,0.398746
50,0.161288
56,0.150300
64,0.138075
65,0.083311
67,0.178643
69,0.110321
70,0.294734
71,0.262497
72,0.419053
73,0.108271
74,0.138239
76,0.058307
77,0.102469
78,0.161836
79,0.178566
82,0.128136
84,0.215689
85,0.097506
87,0.100062
89,0.196721
90,0.094100
91,0.210131
92,0.126550
93,0.225940
94,0.181292
95,0.149356
97,0.197556
98,0.145400
99,0.083656
100,0.114867
101,0.096814
102,0.214930
103,0.220767
104,0.181288
105,0.227513
106,0.208900
107,0.197144
109,0.107669
110,0.150796
111,0.106180
112,0.088608
113,0.057077
114,0.107299
115,0.177774
116,0.074104
117,0.107469
119,0.063640
120,0.263672
121,0.140278
122,0.180084
123,0.083440
126,0.013543
127,0.148625
128,0.498623
129,0.367374
130,0.298502
131,0.087107
132,0.244638
133,0.204651
134,0.078885
135,0.147717
136,0.165621
137,0.223877
138,0.349731
139,0.183817
140,0.275971
141,0.165834
146,0.106980
148,0.104108
149,0.280808
150,0.177154
151,0.208586
152,0.191002
153,0.382499
154,0.395058
156,0.257675
158,0.231973
160,0.264509
166,0.248390
167,0.627036
175,0.071283
177,0.374809
178,0.131027
179,0.180712
180,0.319254
181,0.134298
188,0.171164
199,0.285089
200,0.459693
201,0.199582
202,0.062240
203,0.026485
204,0.025886
215,0.112360
222,0.313000
224,0.199325
227,0.156045
228,0.209213
230,0.144973
232,0.740435
233,0.131714
237,0.275989
238,0.211966
239,0.328818
240,0.138697
245,0.115695
246,0.039400
247,0.025354
249,0.031447
250,0.705962
253,0.065313
261,0.083636
267,0.169431
268,0.074894
273,0.011404
274,0.092172
277,0.015805
280,0.048873
289,0.196380
290,0.120283
291,0.191149
292,0.241401
297,0.038736
301,0.027901
302,0.044394
307,0.081153
312,0.261616
314,0.456492
315,0.260724
316,0.227570
317,0.196712
320,0.239876
321,0.200898
322,0.137349
326,0.178326
328,0.163035
329,0.249217
343,0.246115
345,0.091632
346,0.362636
350,0.180131
351,0.175089
352,0.056939
353,0.255874
354,0.064176
355,0.074501
356,0.166891
357,0.059223
358,0.084068
359,0.089550
360,0.564628
361,0.237595
361,0.583006
362,0.373843
362,0.593655
364,0.305609
365,0.545991
367,0.425285
368,0.441178
369,0.432849
370,0.481444
371,0.616464
372,0.515442
373,0.505250
374,0.377542
375,0.542461
377,0.238726
379,0.142072
380,0.123037
381,0.105444
382,0.172204
383,0.037331
384,0.093557
385,0.087301
390,0.229027
391,0.161661
392,0.327040
393,0.307468
394,0.260544
395,0.173984
397,0.281050
398,0.203838
399,0.150448
400,0.254722
401,0.316404
402,0.193531
403,0.192915
404,0.303517
405,0.312953
406,0.369796
407,0.157853
409,0.140070
410,0.096304
411,0.123210
412,0.150556
413,0.129215
414,0.325624
415,0.420392
417,0.212332
418,0.315033
421,0.392665
422,0.435999
423,0.328587
424,0.387265
425,0.149460
426,0.078141
427,0.166964
428,0.059660
429,0.180948
430,0.129537
431,0.075375
432,0.125924
433,0.183298
434,0.107292
435,0.142220
436,0.059302
437,0.234933
439,0.260622
440,0.073262
441,0.338879
442,0.307795
444,0.111841
445,0.104225
446,0.154174
447,0.116772
448,0.140684
449,0.105400
450,0.102041
458,0.049328
459,0.073128
460,0.138944
461,0.074324
462,0.094317
463,0.139924
464,0.067956
465,0.181206
466,0.155072
467,0.124123
468,0.239038
469,0.181237
470,0.121588
471,0.265994
472,0.337876
473,0.471681
474,0.208499
475,0.536965
478,0.124414
480,0.185699
481,0.318116
484,0.410675
486,0.167188
487,0.312614
488,0.097515
489,0.242666
490,0.111888
491,0.178597
492,0.077652
493,0.082250
494,0.229594
495,0.190154
496,0.041014
497,0.096335
498,0.246144
499,0.233243
503,0.102976
505,0.136169
509,0.155079
510,0.262859
511,0.228396
515,0.226293
518,0.178254
519,0.128870
520,0.266539
521,0.424908
522,0.302154
523,0.229872
524,0.100797
525,0.183825
526,0.176054
527,0.285409
528,0.188784
529,0.304794
530,0.520552
531,0.354502
532,0.354175
534,0.316230
535,0.342942
536,0.622849
537,0.453581
538,0.309717
540,0.374472
543,0.055056
544,0.057155
553,0.186264
555,0.081673
557,0.044553
558,0.193261
560,0.070024
561,0.040339
562,0.022963
563,0.024445
565,0.043533
568,0.386158
610,0.980659
613,0.284966
614,0.194386
615,0.311381
616,0.220642
618,0.035618
619,0.148849
621,0.106898
623,0.027701
628,0.021822
630,0.034472
639,0.036068
655,0.048345
677,0.942188
684,0.917194
688,0.967418
692,0.956699
703,0.109123
743,0.123516
785,0.016761
788,0.185611
789,0.275371
790,0.279869
791,0.166846
792,0.162244
793,0.176322
796,0.220417
797,0.214902
798,0.112929
799,0.054270
800,0.185730
801,0.228649
802,0.142564
803,0.369283
804,0.239438
805,0.356368
806,0.269210
807,0.176897
808,0.216293
809,0.200837
810,0.227825
811,0.350756
812,0.238224
813,0.245731
814,0.527934
815,0.334750
817,0.140974
819,0.150262
820,0.098860
821,0.198760
822,0.156855
823,0.160973
824,0.062122
825,0.089408
826,0.122226
827,0.074621
828,0.021833
829,0.105059
831,0.084891
832,0.052584
833,0.061846
834,0.972482
834,0.063332
835,0.030278
836,0.088227
838,0.972511
838,0.061603
839,0.094356
840,0.095281
841,0.072704
842,0.101530
842,0.952760
843,0.964345
843,0.051409
844,0.056955
844,0.972263
845,0.967914
845,0.120600
846,0.924399
846,0.087552
